Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HMGB1P19	0.365058385489106	-0.0846329157274319	0.15193832851336	-0.489529395842687	0.624466948365894	NA
GLDN	860.910123099193	-0.371995479456536	0.18683320447051	-1.81961668155773	0.0688173994993015	0.189317822106213
RNPEP	1257.12087670717	-0.214100435346863	0.0899763612564615	-2.37816752051747	0.0173989195131418	0.0651444021338021
TXNDC15	1239.88681724318	0.242724514138036	0.0866967438651258	2.79946354907366	0.00511875954444627	0.0241440430881241
CHST11	118.438997503286	0.0634204366934749	0.211529588463991	0.191391077263549	0.848219210167352	0.928623944586453
MESD	1520.07742375457	0.226017490449603	0.0934175353938599	2.4192316545649	0.0155533316871233	0.0596703282506972
STAG2	2113.85556724509	0.0186513657022696	0.0998824116106636	0.183854965869695	0.854127234503828	0.93043563199959
PAGE4	0	NA	NA	NA	NA	NA
TRAF3IP2-AS1	77.4441102595436	0.142580328618113	0.206444694508007	0.697329960624237	0.485596322292942	0.696324268219311
SLC38A7	684.25051068246	-0.0487728202547919	0.108471904242865	-0.446496544298738	0.65523860826433	0.821402857954794
FREM3	0.999065703722171	-8.35129007440022e-05	0.225892500843946	0.0401301322753095	0.967989379062527	NA
RNU6-1057P	0	NA	NA	NA	NA	NA
ERCC5	362.971984283684	0.0927808036061236	0.123087826366693	0.752594762143703	0.451693466122302	0.668664502090081
DUX4L27	0	NA	NA	NA	NA	NA
MLNR	0.942550963425596	0.191297977331082	0.242071013245472	0.716095916111738	0.473932125304055	NA
RPS12P31	0.662159440895974	0.150255291102293	0.198409339862561	0.669211831938568	0.503360359688583	NA
RPL21P105	174.50235654381	-0.122304990820722	0.169609047750362	-0.710514639194804	0.477385056141893	0.690083889233026
CD99P1	76.3523197841953	-0.0829269339012512	0.207634567077071	-0.400621543438311	0.688698781933138	0.841913064075696
CRAT	1516.74912771482	0.149604963500147	0.0960051953790544	1.55717406076324	0.119429165145778	0.283268718123626
IGHV7-27	0	NA	NA	NA	NA	NA
HCRTR1	0.814729589853681	0.157926966450335	0.165920667781212	0.726696316909212	0.467412010166337	NA
MIR378H	2.72015581120286	-0.343991234157158	0.343595784545234	-1.21694756369398	0.223624167178136	NA
LOC101929268	5.2637094001141	-0.567799037128478	0.370816670878818	-1.52384003807932	0.127548675162928	0.297136079591145
PHACTR2-AS1	0.106438708636928	-0.0234030569544855	0.151854869880638	-0.132695886400457	0.894433896272441	NA
MTX2	396.959136983661	-0.017766594400229	0.117727027360828	-0.149564708313768	0.881108053607006	0.942996559573761
RNU4-1	0.244770080387017	-0.0544003024681768	0.151854869880638	-0.226990256090501	0.820431318943722	NA
AVP	0.13957962805636	0.0385914340728972	0.151854869880638	0.241940677478382	0.808826130188329	NA
CCDC51	288.88160377544	0.44339725230212	0.133946983708698	3.30623510688631	0.000945587103889051	0.00572838729563939
LINC01541	0	NA	NA	NA	NA	NA
SCTR	0.382207166221715	-0.0225223311028381	0.151950631330407	-0.162567890067505	0.870858670626109	NA
KRT18P23	0	NA	NA	NA	NA	NA
LSM1P2	0	NA	NA	NA	NA	NA
MIR1470	0	NA	NA	NA	NA	NA
MTND3P7	0	NA	NA	NA	NA	NA
WDCP	219.216400731775	0.0801426249464225	0.139059630641466	0.578442848082851	0.562965172496406	0.75719124564853
RNU6-102P	0	NA	NA	NA	NA	NA
NCS1	1078.22831716792	-0.480016818742962	0.109026449055481	-4.40414192374388	1.0620340150523e-05	0.000106152853608529
KCNQ2	0.122385040193509	-0.0234030569544855	0.151854869880638	-0.141360141850805	0.887585440218728	NA
MAPT	37.5917379593436	-0.739316376371764	0.285540567626538	-2.6780201956859	0.00740587527790143	0.0327031512058792
TNC	3712.79489945459	-0.769234231996759	0.158015094210331	-4.91468442421919	8.89255813526088e-07	1.08503158360983e-05
OR2J1.3	0	NA	NA	NA	NA	NA
LINC02079	0	NA	NA	NA	NA	NA
AFAP1-AS1	5.23111497380804	-0.541173891838142	0.370771389321719	-1.59075639522217	0.111664409693534	0.270178826837428
LINC01968	0	NA	NA	NA	NA	NA
SLC7A8	1859.70636035136	0.633563793915775	0.317243884734054	1.87132847955209	0.0612995654038861	0.173658084582457
ATOH7	0.13957962805636	0.0385914340728972	0.151854869880638	0.241940677478382	0.808826130188329	NA
RNA5SP395	0	NA	NA	NA	NA	NA
LINC01167	0	NA	NA	NA	NA	NA
C9orf43	10.1107593536465	0.00324682225989668	0.373069868522521	0.322402778560471	0.747147579529205	0.87547733182622
ADGRA1	0	NA	NA	NA	NA	NA
EXOC4	2322.43156272688	-0.0727445713551103	0.0810928380810745	-0.896777559654032	0.369837624569854	0.591872061213854
LOC100422529	0	NA	NA	NA	NA	NA
MAP2K6	88.4658885152129	-0.57850751296825	0.226191493169426	-2.66748506475199	0.00764212857017876	0.0336033335687594
FSD1	55.4227493239604	0.0195146858741479	0.232348965310847	0.112127076324708	0.910722648993226	0.956916942481941
OR2M5	0	NA	NA	NA	NA	NA
ART1	0	NA	NA	NA	NA	NA
XKRX	1.69619760385541	-0.191002806832897	0.306544364031916	-0.592294422356076	0.553653450233347	NA
TRBV5-7	2.65721973241238	-0.0368822735849767	0.336134433193292	-0.181187157737971	0.856220674412925	NA
SRP54	925.096609902797	0.107762096070659	0.0941383259766993	1.14403629701494	0.252608584329222	0.470807684965822
RPL23AP85	0	NA	NA	NA	NA	NA
WDR33	938.410321395705	0.21849502916169	0.104042811079468	2.09979756510112	0.0357466525407872	0.115208343396939
ZDHHC20P1	0.767395700356874	0.0224416083527389	0.227208024336273	0.21991274206225	0.825939112493663	NA
ARL6IP6	324.384492177226	0.276374441715744	0.12578165052024	2.19699324539083	0.028020928616818	0.0953667876814346
TRAT1	0	NA	NA	NA	NA	NA
LCE1A	0	NA	NA	NA	NA	NA
FDFT1	954.317065117887	0.0422109168496945	0.105414348451592	0.399670772870302	0.689399021784957	0.842420592143862
COL5A1	9350.006161425	-0.559713065834425	0.100225244027552	-5.58156288055379	2.38366843668167e-08	3.85876481471975e-07
LINC02743	0	NA	NA	NA	NA	NA
CSAG1	0	NA	NA	NA	NA	NA
OR4M1	0	NA	NA	NA	NA	NA
TWSG1	10268.1421827289	0.0518270264247049	0.0995818377640035	0.528659343142751	0.597041785741075	0.781964898196153
SLC19A2	263.143290821914	0.92988935027165	0.194369234308676	4.73352399113701	2.2065486839471e-06	2.51481889202674e-05
NPAS2	287.926980880444	1.09641654563089	0.151854010286192	7.19657517430652	6.17437538766091e-13	1.76599592531794e-11
GABBR1.6	0	NA	NA	NA	NA	NA
SH3TC2-DT	0.302323393752631	-0.0242217007949987	0.151948888134317	-0.0201773990288626	0.983901857177713	NA
EP400P1	197.323370169072	-0.179229145658792	0.153960573244673	-1.17011383505576	0.241955161582956	0.457821396496494
NDUFA4	1633.59322769072	0.173465925463027	0.0833006339739165	2.08039699608216	0.0374891345656767	0.11956098122965
NMS	0	NA	NA	NA	NA	NA
RNU6-617P	0	NA	NA	NA	NA	NA
SLC25A29	339.903535251564	-0.631398693739018	0.139306853311946	-4.5416820108408	5.58071748125987e-06	5.9141159302425e-05
LINC02297	0	NA	NA	NA	NA	NA
NTSR1	0.455596569699695	-0.107335790553185	0.154254220283454	-0.578978934751179	0.562603387054529	NA
RNA5SP203	1.20072112173813	-0.269950335958333	0.278354072740309	-1.02294452311511	0.306334076737911	NA
UGCG	1662.40443817389	0.585092776048891	0.130256130807712	4.45097763306623	8.54802456827262e-06	8.71648245849556e-05
OR11J2P	0	NA	NA	NA	NA	NA
ARHGEF37	194.452478119913	-0.574552713346985	0.195181223219733	-2.96235299875945	0.00305297550945275	0.0155765141206664
OR2AT4	0	NA	NA	NA	NA	NA
RNA5SP181	0	NA	NA	NA	NA	NA
GVQW3	27.8072262693922	-0.583261968015783	0.300479670059956	-1.96551110880483	0.0493551112071428	0.147685605895272
CST9L	0	NA	NA	NA	NA	NA
RNY3P1	0.187115499667551	0.0385914340728972	0.151854869880638	0.252568391523293	0.800601758130438	NA
UBTFL2	0	NA	NA	NA	NA	NA
MAEA	1230.25187845555	-0.0306536703548112	0.0928115867128768	-0.331055535414483	0.740602537169651	0.871883805625773
UBR7	539.507044821032	-0.126710427529302	0.118421065768118	-1.07739235819631	0.281305016655169	0.504157907793626
COL4A6	14.1059596332432	-0.786184658713431	0.352009870731669	-2.14597482930885	0.0318749869341025	0.105215186024577
GJC1	379.102485654062	-0.304211385173917	0.119880397714742	-2.53653657001282	0.01119550489202	0.045919161299409
CD37	23.8330085816314	-0.913401516952797	0.312950576958745	-2.88864214835631	0.00386909108911697	0.0190058257257318
ZNF630	23.4458624295195	-0.794741408635175	0.3092010049462	-2.58152292331488	0.00983654585097256	0.0412694562577077
MS4A3	0	NA	NA	NA	NA	NA
ACSL6	8.67214397011919	0.149313537135002	0.369216693513921	0.490628007488976	0.623689573595463	0.800769846154415
FABP12P1	0	NA	NA	NA	NA	NA
PRH1	37.6428425639879	-0.177943906476621	0.264274488445198	-0.695115525871691	0.486982905599274	0.697669496492118
MIR3159	0	NA	NA	NA	NA	NA
NIF3L1	275.926770240927	-0.129983598468706	0.132054613159356	-0.981382221225277	0.326404290138446	0.551625758643113
KCNT1	0.688012972762763	0.015876821089883	0.198156503277823	0.00426401982479654	0.99659781472452	NA
AKAP7	100.635444741137	0.952117425393337	0.192681082633572	4.93164078855232	8.15417645084535e-07	9.99641631566597e-06
LINC02172	3.06706968765551	-0.0613748882284775	0.322491715428344	-0.0244135707744111	0.98052272363987	NA
IL22	0	NA	NA	NA	NA	NA
TUBB.3	0	NA	NA	NA	NA	NA
SNORD36B	0	NA	NA	NA	NA	NA
SDCBP	6202.79764059862	-0.226437550411159	0.10683696050053	-2.11975906741793	0.0340263688630855	0.110835054523246
MYOCD-AS1	0	NA	NA	NA	NA	NA
PSG1	170.810449543638	-0.988428256518255	0.184566487107198	-5.37958906305466	7.46560540994308e-08	1.11568130031205e-06
UQCC2	325.769329646571	-0.385882060551531	0.152906540712431	-2.54773184715453	0.0108425778729698	0.0448134920217299
OR6C6	0	NA	NA	NA	NA	NA
RGPD5	1190.91836753619	-0.209381602537484	0.0924744756812589	-2.26060916139419	0.023783469941783	0.0837481760715976
RNU6-1080P	0	NA	NA	NA	NA	NA
RNU5E-1	0.13957962805636	0.0385914340728972	0.151854869880638	0.241940677478382	0.808826130188329	NA
USP9YP10	0.211831016672284	0.00759418855920589	0.151854869880638	0.042901607474013	0.965779967353058	NA
SNX6	2560.07107436897	0.0538296209621284	0.0857485610317729	0.62713136658431	0.530573127811931	0.732528057274602
CHRNB3	0	NA	NA	NA	NA	NA
RFPL4AP3	0	NA	NA	NA	NA	NA
PSME2P2	14.3967123283197	-0.173562114430375	0.344195118231785	-0.505270350678841	0.613368964426139	0.793650840541533
PRKAR1A	7485.62296813793	0.260653846178525	0.08268827824139	3.15223416357427	0.0016202628070085	0.0090846717815634
CA5B	355.76481844159	0.192387635232188	0.145985852085757	1.32201029008464	0.186164724412282	0.386516030652859
TRIM64DP	0	NA	NA	NA	NA	NA
ATP5MC1	349.343082245812	0.167315375089047	0.126765769295319	1.3173619457774	0.187717330216382	0.38890910989163
IFT22	380.135535258441	-0.252279155372384	0.114955785585808	-2.19391428341655	0.0282415723510105	0.0959707603898361
TNMD	0	NA	NA	NA	NA	NA
TSPYL5	554.038038257256	-0.078112048291356	0.10201377289832	-0.763951617449032	0.444896075535364	0.662829260462457
EMC7	993.101428595511	0.226216727477051	0.0974852563575389	2.31998306736145	0.0203417933468175	0.0737490745971662
LOC729254	0	NA	NA	NA	NA	NA
RPS17P16	169.107408661105	0.0418848134881154	0.176004467042478	0.137838896296937	0.89036774295012	0.947755797268219
MS4A1	0	NA	NA	NA	NA	NA
ST6GALNAC1	0	NA	NA	NA	NA	NA
PHIP	1492.41398109918	-0.457394251476836	0.0828167949964426	-5.52337702354107	3.32545075912651e-08	5.25752413208649e-07
TAS2R43.1	0	NA	NA	NA	NA	NA
RN7SL149P	0	NA	NA	NA	NA	NA
RN7SL394P	0	NA	NA	NA	NA	NA
INTS1	2242.50058486733	-0.0940309367447081	0.0934245275785668	-1.01104063848814	0.311996979867179	0.537212503411298
LOC100130326	0	NA	NA	NA	NA	NA
KIAA1586	187.993689557287	-0.365050888177296	0.177618490843241	-2.05917516876158	0.0394774610046222	0.124171221360475
TTC33	178.365556661924	-0.11341007160068	0.148445825437101	-0.762932465603269	0.445503673117002	0.663288414458915
ISCUP1	0	NA	NA	NA	NA	NA
RPL37P13	0.394762699250362	-0.0848322320946966	0.151916980617383	-0.40484246096702	0.685593315199444	NA
SUSD5	84.7865909292659	0.571193662227903	0.21772914974334	2.60505786755586	0.00918587440906526	0.0390104847113937
GTDC1	401.167938542462	-0.0114543721958378	0.120622696335241	-0.093890544863194	0.92519610476406	0.963891076010529
CDIPT	3324.80902866806	0.809863474464433	0.0802580787380038	10.0909445450866	6.0583721976678e-24	4.96053138311147e-22
RNU6-705P	0.76190816673752	-0.0670229073477961	0.205210573277416	-0.202661432920048	0.839399669650696	NA
CKAP5	2963.46684280042	-0.122804063057642	0.0895878441333669	-1.370994632684	0.170376629205963	0.364486966523263
DLEU2	12.3670568808098	-0.0842377774811688	0.350044994561635	-0.301323403669504	0.763167896209656	0.88370695655628
ZFAND5	5470.42867384292	0.668661777925971	0.165550312740525	3.95262801295282	7.72975526051149e-05	0.000626964559894563
RNU1-19P	0	NA	NA	NA	NA	NA
TCERG1P2	0	NA	NA	NA	NA	NA
KLRC1	0	NA	NA	NA	NA	NA
FANCM	137.43899044124	-0.238654218487931	0.165272922979323	-1.43640589782162	0.150886875894133	0.334856936987878
GOT2P1	0	NA	NA	NA	NA	NA
MOB3A	929.722183428394	0.39159527380541	0.0978232918494957	4.00358028295397	6.23910148709026e-05	0.000517273387775448
NXNL2	17.8747749604012	-0.0630815639592896	0.343656220106572	-0.191743311209881	0.847943277956548	0.928607517137543
SPRN	64.3788101194233	0.224281894138575	0.220754430721531	0.983240407604998	0.325489131789324	0.550514723118777
ENPP1	665.905938812137	1.037164351545	0.301531136072814	3.3948516430827	0.000686657979821919	0.00434594718962148
SCRN1	4953.14717031048	0.420773931910227	0.0829556346069507	5.06822665646664	4.01539091079023e-07	5.24055674489628e-06
DNM1P49	0	NA	NA	NA	NA	NA
CHTF8	259.829876980475	0.103258340213279	0.143194994606498	0.72087456432003	0.47098669366902	0.685163642548059
TUBA8	1.07718456302778	0.00468976213780101	0.238513545500921	0.0191003422368598	0.984761058415043	NA
LOC100996750	0	NA	NA	NA	NA	NA
SH3RF2	10.8196064471406	0.357094937764486	0.36101782031273	0.958477081009753	0.337822243090799	0.562172519531163
PNCK	9.90191228217849	-0.217520374500073	0.366668639917145	-0.762001697047427	0.446058991302229	0.66379756339093
MSR1	157.946644239492	-0.665873817999891	0.168999340206621	-4.0459207313713	5.21178681159073e-05	0.000440650909934331
CDC42	3547.89769114218	0.0864203326630572	0.079354956907553	1.08770257948806	0.276726428629735	0.498914028026828
NARS1	2724.19053530683	0.0627939095443837	0.091133971835917	0.686569763494682	0.492353887862086	0.702517603730209
IGKV1-9	0	NA	NA	NA	NA	NA
EIF4G1	7864.27617284176	0.2000531545871	0.0823169685856528	2.42758797470563	0.0151995999946798	0.0586021765023871
LOC391636	0	NA	NA	NA	NA	NA
CHIT1	1.47115209206138	0.134878644080326	0.276651470929853	0.0665035969988695	0.946976894060613	NA
HLA-DQB1.3	0	NA	NA	NA	NA	NA
KRT6B	0	NA	NA	NA	NA	NA
SOX9-AS1	4.98624600397638	-0.428166688007666	0.366128742425195	-1.41090536172853	0.158272521001211	0.346189584837049
APLNR	0	NA	NA	NA	NA	NA
CGB1	0.394762699250362	-0.0848322320946966	0.151916980617383	-0.40484246096702	0.685593315199444	NA
PRSS40A	0.136188829528427	-0.0234030569544855	0.151854869880638	-0.14516389074181	0.88458147491175	NA
RNA5SP178	0	NA	NA	NA	NA	NA
LOC100288146	0	NA	NA	NA	NA	NA
SCD5	519.847304924458	0.0729940763813262	0.112718599275182	0.645609281467861	0.518532424937929	0.723201500038441
GPR61	3.07629147355403	-0.154014339019247	0.358596532830042	-0.479891483847134	0.631304557086352	NA
MTND2P8	0	NA	NA	NA	NA	NA
SEC31B	290.155722551188	0.0370652810414737	0.160564427454385	0.229711231842335	0.818316166532196	0.91395969579592
PLPP2	46.1094656884298	-0.473045510314635	0.254419366190622	-1.79000259535559	0.0734534941684913	0.197975746496746
RPS13P4	0.0894459764787753	0.0385914340728972	0.151854869880638	0.235616833975265	0.813730009565536	NA
NOTCH4.1	0	NA	NA	NA	NA	NA
METRN	315.505642649203	0.234826654041903	0.137689509964889	1.67520230928636	0.093894544634498	0.236668410706235
SCRT2	0.136188829528427	-0.0234030569544855	0.151854869880638	-0.14516389074181	0.88458147491175	NA
FAM71B	0	NA	NA	NA	NA	NA
HMGB3P22	2.3298663702233	-0.243993088043277	0.335806691672411	-0.645907037710062	0.518339561566635	NA
DPEP2NB	0	NA	NA	NA	NA	NA
FRS2	1133.7442742528	-0.133280539187879	0.102726947775416	-1.29869660144109	0.194048070878164	0.396272753826674
CYP4Z2P	0.131996901894867	0.0385914340728972	0.151854869880638	0.238442542152414	0.811537874878088	NA
ZYX	8184.09095433537	0.686917703678724	0.0942679317286467	7.28753431557702	3.15678916942555e-13	9.42613610532693e-12
IGHV1-18	0	NA	NA	NA	NA	NA
COQ5	374.40117727749	-0.115506101862598	0.117913780204649	-0.97956243018521	0.3273021577321	0.552198017708498
MIR3142	0	NA	NA	NA	NA	NA
PRRX1	5579.11573495825	-0.765039287751318	0.0808895582148196	-9.45949612509757	3.09430662343537e-21	2.03114464729046e-19
ZMYM1	213.629536890703	-0.289823544875916	0.171112539343851	-1.70238979465656	0.0886823218564426	0.226726521137334
SEPHS1	793.209779030657	-0.123448785285598	0.100708185594577	-1.22750911318311	0.219631298712151	0.429408585404666
HPRT1	261.291915415762	0.116087372306168	0.144667866168722	0.789703225792132	0.429701107024434	0.650341484772752
RPS2P39	0	NA	NA	NA	NA	NA
THAP9	63.8699889424934	-0.263778164787113	0.216253407857124	-1.22541711340413	0.220418102243463	0.430460007105393
RPL9P25	0	NA	NA	NA	NA	NA
GNA11	1179.16346418696	0.206730054173614	0.0922568242840699	2.23972837581914	0.0251085622234914	0.0874281365075034
PVALEF	0	NA	NA	NA	NA	NA
MED31	58.7138718549383	0.171267730378543	0.229657679027504	0.748450647517924	0.454188382804799	0.670627010474473
DOCK5	1156.43820130071	0.741815855474897	0.115158133069011	6.44764591917807	1.13600780981348e-10	2.43093170526386e-09
CCR3	2.58115934024837	-0.466147631016107	0.336660037922894	-1.66061545400361	0.0967907032001875	NA
VN1R103P	6.0811634947946	-0.275931024946448	0.374338788488686	-0.815608039528967	0.41472434984483	0.635151280816698
NOTCH4.5	0	NA	NA	NA	NA	NA
TRBJ2-1	0	NA	NA	NA	NA	NA
ATP11AUN	0.106438708636928	-0.0234030569544855	0.151854869880638	-0.132695886400457	0.894433896272441	NA
RNU7-167P	0	NA	NA	NA	NA	NA
HIGD1A	2424.22650348731	1.16705948922252	0.117307223840182	9.94335402658889	2.69593832129202e-23	2.097035623217e-21
CYP4A11	0.374230999335102	0.0695886795865886	0.151854869880638	0.286304541620146	0.774644879950064	NA
RNU6-578P	0	NA	NA	NA	NA	NA
SLC25A45	97.2778732660318	-0.194117461760291	0.183880830694261	-1.05190511593078	0.292843084507197	0.517406004052068
MIRLET7F2	0	NA	NA	NA	NA	NA
SNORD13P1	0.335464313172063	0.0375485663377515	0.151975581043263	0.225341351691841	0.821713732792023	NA
SLC25A27	536.887685393112	0.240443582953131	0.115139581635717	2.07869388759851	0.0376454951545325	0.119918842643915
LOC100421100	0.817685400508915	0.191474039137648	0.214639625335251	0.770817556668943	0.440815079315015	NA
OR52I2	0.122385040193509	-0.0234030569544855	0.151854869880638	-0.141360141850805	0.887585440218728	NA
ELOVL5	2386.88658430743	0.391182481803986	0.115099453414204	3.38659384554569	0.000707660686035921	0.0044661571166981
USP9YP21	0	NA	NA	NA	NA	NA
SMARCE1P2	0.556751142971249	-0.0389863110379359	0.207450385049216	-0.195616338989346	0.844910470688907	NA
FLRT3	179.164394395844	-2.22411967687273	0.215009276276078	-10.3934052554701	2.65694199010587e-25	2.46035991309982e-23
COA1	415.218908407469	-0.368429457200157	0.117908321134381	-3.12888285870476	0.00175472247235639	0.00970775871353068
TRAJ9	0	NA	NA	NA	NA	NA
PPP1R15A	1540.00175513811	0.00333373850734483	0.100380482975569	0.0314365651348612	0.974921380791693	0.98671862084291
SHOC1	2.3588141487421	-0.116073845070065	0.330871311973805	-0.462903139577869	0.643433797000518	NA
GPX2	1.90025220101833	0.105033925176885	0.311157077193821	0.521659583334743	0.601907369856553	NA
MIR509-3	0	NA	NA	NA	NA	NA
IP6K1	1399.43652204331	0.238002954179464	0.0976090013705314	2.4381741768679	0.0147616594314397	0.0572543345237865
RARRES2P3	0	NA	NA	NA	NA	NA
PAIP2B	25.5955792417747	0.947661060148575	0.3203302706419	2.90798865849592	0.00363761529891729	0.0180281558474853
TIMM23B-AGAP6	27.0116986147835	-0.155050311523846	0.307240472666563	-0.506222118192158	0.612700729505906	0.793306327987144
SPDYE1.1	18.3455121150514	-0.0483072311127992	0.327747682200644	-0.0596079944304601	0.952467851058224	0.976573015152757
MTCO1P9	0	NA	NA	NA	NA	NA
RN7SL387P	0	NA	NA	NA	NA	NA
DDAH2	0	NA	NA	NA	NA	NA
UBE2V1P7	0	NA	NA	NA	NA	NA
CCDC60	0.13957962805636	0.0385914340728972	0.151854869880638	0.241940677478382	0.808826130188329	NA
RN7SL646P	0	NA	NA	NA	NA	NA
RFWD3	369.582354866951	0.0885749577776882	0.129434838566211	0.688385913231562	0.491209792306859	0.701528572378391
ZNF239	51.9909729383583	-0.356479315017926	0.255604643649357	-1.45488211225402	0.145701900723048	0.326705746547775
TRDD2	0	NA	NA	NA	NA	NA
IL18	1.36251395165474	-0.217260186020516	0.287898818902207	-0.958376607604089	0.337872886581725	NA
EIF4E	719.668622878321	0.0391334214508915	0.103912311089635	0.373858695121951	0.708509448199945	0.854109375098531
OR5BT1P	0	NA	NA	NA	NA	NA
TRABD	349.933219229551	0.27819862273173	0.145059719886244	1.90159311145969	0.0572243692014155	0.164695746455674
MYL12B	5778.76281408122	0.466686926548974	0.0777134260163265	6.00524073962885	1.91048217962572e-09	3.580888104631e-08
RNU6-1209P	0.293554208304479	0.00759418855920588	0.151854869880638	0.0540723260394041	0.956877540602323	NA
RPS3AP47	394.072656026726	-0.173211199246535	0.122074435435406	-1.41880363501916	0.155956272641788	0.3428378984542
RPL36P7	0.672560292375014	-0.0237366418627069	0.154741233579174	0.00253648361540463	0.997976181054663	NA
VANGL2	5.65519035822559	-0.533830104685795	0.370847638477594	-1.64365776475309	0.100246914731721	0.248584597386834
NDUFB5	763.036493375966	0.0231667891837499	0.0981666663589363	0.236974849736775	0.812676301590868	0.911368009618605
PSMA7	1620.45516895016	0.270430369609618	0.0915010103896865	2.95212890735489	0.00315591151307271	0.0160261622508909
FEM1AP2	0.72703182769877	-0.0822874536111023	0.176658839264818	-0.342504165775866	0.731971509532091	NA
CRKL	1448.68390288647	0.0411095429649741	0.0959207613082723	0.428569770846409	0.668236348409697	0.829867715511268
EPC1	385.395863616151	-0.0699879352140962	0.116541014813365	-0.599824523627366	0.548623187745321	0.745473921893088
TAS2R8	0	NA	NA	NA	NA	NA
CNNM3-DT	3.94126961632679	0.45099950113633	0.365968662242726	1.08342047900702	0.278621829813503	0.501103177427525
NAIP	270.969732565046	-0.354134529356761	0.147576072476478	-2.40529916876141	0.0161592310568225	0.0614192908749054
MYO9B	2374.52506423154	-0.127211730243211	0.0934280158415174	-1.36835225919	0.171201840172736	0.365849866424073
RN7SL361P	0	NA	NA	NA	NA	NA
DCP1B	404.809324105805	-0.471799045023726	0.112138593781308	-4.20715275110892	2.58608346623576e-05	0.000236378968767507
ATP2C2	2.40070067826924	0.153004939891657	0.329503851171462	0.655302324494162	0.512273124501669	NA
TRBV5-5	2.28408223740301	-0.0944518323101609	0.335989216524177	-0.1765341384195	0.859874331227534	NA
ZNHIT1	763.029100313322	-0.0223755828144001	0.101000517070865	-0.224249125771267	0.822563459835305	0.915768594622309
BMPR1AP1	71.1341483072452	-0.155650420030827	0.246790708219275	-0.619871007004491	0.535342715184128	0.736139788955925
F7	5.66950841136707	0.316373442327332	0.372970333255448	1.08920611087439	0.276063004756727	0.498105690923867
DTWD2	66.4293698167636	-0.185924065613614	0.241773441664701	-0.782633621868858	0.433842291751405	0.653743149161181
SYT16	2.94505007185698	-0.0686552641541804	0.352411863113108	-0.293305580229042	0.769288588721112	NA
MPIG6B	0.778053962659803	0.0449436534898116	0.229239838543643	0.283769456186447	0.776587063136347	NA
RNU6-432P	0	NA	NA	NA	NA	NA
HSP90AB2P	18.683397678995	-0.0505273100962977	0.329000020880031	-0.227879974204439	0.819739551429597	0.914695753951388
MSH2-OT1	0.31945354730151	-0.0842329054519836	0.151980321068544	-0.211526606145401	0.832476373168897	NA
RN7SKP272	0.10648451576717	-0.0234030569544855	0.151854869880638	-0.148729140285229	0.881767366343188	NA
HLA-C.5	0	NA	NA	NA	NA	NA
ZNHIT6	694.28981560407	0.133372386388396	0.102400233615075	1.29785544025611	0.194337014519013	0.396550489883563
MYO15A	45.588645552104	-0.29958690759749	0.272551788575426	-1.09151410535084	0.275046728658949	0.496853455381708
ABCC1	5099.25840511934	-0.403753734390148	0.0829595581850987	-4.86911665349605	1.12098221214646e-06	1.34353777152254e-05
ORC3	674.503459014086	0.0272357748645783	0.0955835109319506	0.286279252867155	0.774664247265486	0.891133248876572
AP3B1	1837.49978110018	0.109533749642996	0.088677235433263	1.23514868677344	0.216775172425699	0.425972869290777
IGHVIII-82	0	NA	NA	NA	NA	NA
SLC9A6	687.125312846377	0.140311948702363	0.107863121947567	1.29876100685153	0.194025960258149	0.396272753826674
SDK2	11.9306039680135	-0.371669520803654	0.354344887680694	-1.07710735017653	0.281432309760487	0.504231537826084
AWAT2	0.122385040193509	-0.0234030569544855	0.151854869880638	-0.141360141850805	0.887585440218728	NA
C6orf201	6.80209292711726	-0.164517867601344	0.373637290365737	-0.430828520311095	0.666593060394415	0.829108195632689
KCNH6	0.122385040193509	-0.0234030569544855	0.151854869880638	-0.141360141850805	0.887585440218728	NA
OR2T8	0.258573869721935	-0.0544003024681769	0.151854869880638	-0.318831853673687	0.749854022113781	NA
USP9YP34	0	NA	NA	NA	NA	NA
TBC1D21	0.351208789023945	-0.0848322447862502	0.151916980462022	-0.396334781933307	0.691858071349621	NA
RPL12P25	0.940594004007709	0.186264450290338	0.242952145954192	0.668348213539337	0.503911343966189	NA
MIR342	0	NA	NA	NA	NA	NA
MAML2	1062.91269258166	0.0792318643052663	0.104822682198959	0.752735193787119	0.451609056854039	0.668664502090081
PLA2G4E	0	NA	NA	NA	NA	NA
LIMD2	63.4317366010732	-0.182110513817642	0.217985930992109	-0.843742439824776	0.398813346491661	0.620868531108854
BCL6B	1.3115951608609	0.149881754418874	0.280685462046281	0.420838470305619	0.673873037798537	NA
SLC52A2	426.595516706186	0.390712793937022	0.129229952159515	3.00941591882982	0.00261750517626832	0.0136783768986249
HINFP	253.690806098042	-0.0360267984706764	0.152059592186934	-0.244167583066544	0.807101032308147	0.907596748075301
UGT2A3	0	NA	NA	NA	NA	NA
KRTAP1-1.1	0	NA	NA	NA	NA	NA
LTV1P1	0.106438708636928	-0.0234030569544855	0.151854869880638	-0.132695886400457	0.894433896272441	NA
KCNS1	26.1576731206918	-1.98354798590637	0.330184804912454	-5.89969594571819	3.64172051842377e-09	6.63225009385594e-08
MAGEB17	0.455596569699695	-0.107335790553185	0.154254220283454	-0.578978934751179	0.562603387054529	NA
